Season,Grand Prix,Driver,Constructor,FP1 Time,FP1 Gap,FP1 Laps,FP2 Time,FP2 Gap,FP2 Laps,FP3 Time,FP3 Gap,FP3 Laps,Grid Position
2006,german-grand-prix,Heidfeld,BMW Sauber,79.507,3.158,7.0,78.636,2.411,10.0,76.167,0.539,14.0,16.0
2006,german-grand-prix,Sato,Super Aguri,80.102,3.753,14.0,79.365,3.14,8.0,78.668,3.04,21.0,19.0
2006,german-grand-prix,Albers,Midland,80.132,3.783,5.0,78.643,2.418,11.0,79.254,3.626,15.0,18.0
2006,german-grand-prix,Monteiro,Midland,80.575,4.226,7.0,78.991,2.766,11.0,77.793,2.165,23.0,20.0
2006,german-grand-prix,Speed,Toro Rosso,80.95,4.601,7.0,79.232,3.007,12.0,76.6,0.972,17.0,22.0
2006,hungarian-grand-prix,Räikkönen,McLaren,81.624,0.0,5.0,85.968,4.19,11.0,82.599,1.804,8.0,1.0
2006,hungarian-grand-prix,Schumacher,Ferrari,82.499,0.875,5.0,83.747,1.969,19.0,80.795,0.0,11.0,7.0
2006,hungarian-grand-prix,de,McLaren,82.73,1.106,6.0,84.252,2.474,11.0,82.424,1.629,14.0,5.0
2006,hungarian-grand-prix,Barrichello,Honda,83.553,1.929,6.0,84.445,2.667,17.0,81.833,1.038,18.0,3.0
2006,hungarian-grand-prix,Button,Honda,83.659,2.035,5.0,84.465,2.687,15.0,84.731,3.936,4.0,4.0
2006,hungarian-grand-prix,Trulli,Toyota,84.62,2.996,9.0,83.771,1.993,18.0,85.373,4.578,16.0,9.0
2006,hungarian-grand-prix,Liuzzi,Toro Rosso,85.477,3.853,6.0,86.198,4.42,16.0,82.56,1.765,13.0,17.0
2006,hungarian-grand-prix,Speed,Toro Rosso,86.678,5.054,7.0,85.152,3.374,16.0,83.858,3.063,16.0,19.0
2006,hungarian-grand-prix,Albers,Midland,86.68,5.056,5.0,85.038,3.26,7.0,86.047,5.252,12.0,21.0
2006,hungarian-grand-prix,Monteiro,Midland,87.321,5.697,8.0,84.508,2.73,8.0,83.819,3.024,12.0,16.0
2006,hungarian-grand-prix,Sato,Super Aguri,89.765,8.141,4.0,84.623,2.845,23.0,84.847,4.052,15.0,20.0
2006,hungarian-grand-prix,Schumacher,Toyota,90.11,8.486,5.0,83.747,1.969,19.0,80.795,0.0,11.0,7.0
2006,hungarian-grand-prix,Yamamoto,Super Aguri,90.353,8.729,12.0,86.877,5.099,20.0,86.26,5.465,19.0,22.0
2006,turkish-grand-prix,Räikkönen,McLaren,88.315,0.0,5.0,89.042,0.951,10.0,88.368,1.165,11.0,8.0
2006,turkish-grand-prix,Schumacher,Ferrari,88.777,0.462,4.0,88.614,0.523,21.0,87.203,0.0,12.0,2.0
2006,turkish-grand-prix,Button,Honda,88.785,0.47,5.0,88.506,0.415,10.0,88.19,0.987,17.0,7.0
2006,turkish-grand-prix,de,McLaren,89.376,1.061,5.0,89.112,1.021,10.0,89.034,1.831,12.0,12.0
2006,turkish-grand-prix,Heidfeld,BMW Sauber,89.78,1.465,6.0,91.526,3.435,10.0,88.151,0.948,14.0,6.0
2006,turkish-grand-prix,Barrichello,Honda,90.838,2.523,5.0,89.214,1.123,16.0,88.359,1.156,15.0,14.0
2006,turkish-grand-prix,Speed,Toro Rosso,91.416,3.101,5.0,89.89,1.799,20.0,88.861,1.658,14.0,18.0
2006,turkish-grand-prix,Albers,Midland,91.475,3.16,10.0,92.102,4.011,7.0,89.668,2.465,19.0,16.0
2006,turkish-grand-prix,Monteiro,Midland,91.566,3.251,10.0,91.519,3.428,15.0,89.915,2.712,17.0,20.0
2006,turkish-grand-prix,Massa,Ferrari,91.904,3.589,5.0,88.164,0.073,18.0,88.266,1.063,14.0,1.0
2006,turkish-grand-prix,Yamamoto,Super Aguri,92.212,3.897,11.0,91.316,3.225,21.0,89.881,2.678,17.0,21.0
2006,turkish-grand-prix,Liuzzi,Toro Rosso,92.497,4.182,6.0,90.551,2.46,17.0,89.426,2.223,19.0,19.0
2006,italian-grand-prix,Kubica,BMW Sauber,83.745,0.482,5.0,84.813,2.182,5.0,82.28,0.615,12.0,6.0
2006,italian-grand-prix,Räikkönen,McLaren,84.037,0.774,5.0,84.034,1.403,11.0,82.682,1.017,11.0,1.0
2006,italian-grand-prix,Monteiro,Midland,85.413,2.15,7.0,85.277,2.646,12.0,84.541,2.876,14.0,20.0
2006,italian-grand-prix,Albers,Midland,85.766,2.503,7.0,84.985,2.354,11.0,84.186,2.521,17.0,18.0
2006,italian-grand-prix,Sato,Super Aguri,86.708,3.445,20.0,86.118,3.487,21.0,84.549,2.884,25.0,21.0
2006,italian-grand-prix,Yamamoto,Super Aguri,87.31,4.047,20.0,86.705,4.074,14.0,84.717,3.052,19.0,22.0
2006,chinese-grand-prix,Button,Honda,97.291,1.717,4.0,97.861,2.322,10.0,100.59,0.397,12.0,4.0
2006,chinese-grand-prix,Schumacher,Ferrari,97.712,2.138,4.0,96.641,1.102,12.0,100.193,0.0,8.0,6.0
2006,chinese-grand-prix,Liuzzi,Toro Rosso,99.0,3.426,6.0,99.57,4.031,20.0,100.795,0.602,9.0,14.0
2006,chinese-grand-prix,Barrichello,Honda,99.217,3.643,4.0,98.276,2.737,16.0,103.448,3.255,9.0,3.0
2006,chinese-grand-prix,Speed,Toro Rosso,99.428,3.854,7.0,99.08,3.541,18.0,101.15,0.957,11.0,11.0
2006,chinese-grand-prix,Albers,Midland,99.494,3.92,6.0,100.319,4.78,14.0,101.463,1.27,11.0,22.0
2006,chinese-grand-prix,Sato,Super Aguri,99.887,4.313,8.0,101.315,5.776,9.0,103.722,3.529,12.0,20.0
2006,chinese-grand-prix,Monteiro,Midland,99.947,4.373,7.0,97.698,2.159,13.0,102.612,2.419,14.0,19.0
2006,chinese-grand-prix,Yamamoto,Super Aguri,101.415,5.841,10.0,99.636,4.097,22.0,106.85,6.657,10.0,21.0
2006,japanese-grand-prix,Speed,Toro Rosso,107.814,2.465,7.0,97.501,3.164,16.0,93.213,2.56,20.0,19.0
2006,japanese-grand-prix,Albers,Midland,107.838,2.489,6.0,96.18,1.843,4.0,93.27,2.617,23.0,16.0
2006,japanese-grand-prix,Sato,Super Aguri,108.042,2.693,11.0,98.533,4.196,18.0,94.727,4.074,20.0,20.0
2006,japanese-grand-prix,Yamamoto,Super Aguri,110.479,5.13,9.0,98.955,4.618,14.0,94.646,3.993,10.0,22.0
2006,brazilian-grand-prix,Räikkönen,McLaren,73.764,0.0,5.0,73.803,1.256,8.0,72.723,1.28,12.0,2.0
2006,brazilian-grand-prix,de,McLaren,74.237,0.473,5.0,73.926,1.379,16.0,72.78,1.337,15.0,12.0
2006,brazilian-grand-prix,Button,Honda,74.487,0.723,4.0,73.485,0.938,13.0,72.306,0.863,15.0,14.0
2006,brazilian-grand-prix,Trulli,Toyota,74.888,1.124,8.0,73.483,0.936,21.0,74.051,2.608,19.0,3.0
2006,brazilian-grand-prix,Barrichello,Honda,75.661,1.897,6.0,74.434,1.887,17.0,72.697,1.254,18.0,5.0
2006,brazilian-grand-prix,Schumacher,Toyota,76.168,2.404,6.0,73.713,1.166,15.0,71.631,0.188,15.0,7.0
2006,brazilian-grand-prix,Sato,Super Aguri,76.534,2.77,16.0,75.023,2.476,27.0,73.814,2.371,21.0,20.0
2006,brazilian-grand-prix,Speed,Toro Rosso,77.047,3.283,14.0,75.855,3.308,28.0,73.455,2.012,18.0,17.0
2006,brazilian-grand-prix,Liuzzi,Toro Rosso,77.311,3.547,8.0,75.737,3.19,22.0,73.53,2.087,20.0,16.0
2006,brazilian-grand-prix,Yamamoto,Super Aguri,77.388,3.624,14.0,78.321,5.774,9.0,74.875,3.432,21.0,21.0
2005,australian-grand-prix,Coulthard,Red Bull,87.573,1.606,9.0,87.017,1.641,22.0,108.369,7.829,5.0,5.0
2005,australian-grand-prix,Trulli,Toyota,88.366,2.399,10.0,87.195,1.819,24.0,109.623,9.083,8.0,2.0
2005,australian-grand-prix,Button,BAR,88.632,2.665,10.0,86.611,1.235,26.0,111.364,10.824,3.0,8.0
2005,australian-grand-prix,Barrichello,Ferrari,89.227,3.26,5.0,86.639,1.263,14.0,101.933,1.393,4.0,11.0
2005,australian-grand-prix,Schumacher,Toyota,89.285,3.318,12.0,86.081,0.705,15.0,100.54,0.0,5.0,15.0
2005,australian-grand-prix,Sato,BAR,91.364,5.397,9.0,87.891,2.515,20.0,106.768,6.228,3.0,19.0
2005,australian-grand-prix,Monteiro,Jordan,92.348,6.381,15.0,89.671,4.295,23.0,113.457,12.917,5.0,14.0
2005,australian-grand-prix,Karthikeyan,Jordan,98.175,12.208,6.0,88.168,2.792,29.0,105.641,5.101,10.0,12.0
2005,malaysian-grand-prix,Schumacher,Ferrari,96.011,1.919,13.0,95.838,0.23,16.0,94.883,0.168,10.0,5.0
2005,malaysian-grand-prix,Button,BAR,96.513,2.421,9.0,95.992,0.384,19.0,96.162,1.447,7.0,9.0
2005,malaysian-grand-prix,Heidfeld,Williams,96.551,2.459,7.0,97.067,1.459,17.0,96.434,1.719,3.0,10.0
2005,malaysian-grand-prix,Räikkönen,McLaren,96.563,2.471,6.0,95.719,0.111,6.0,95.054,0.339,9.0,6.0
2005,malaysian-grand-prix,Pablo,McLaren,96.61,2.518,5.0,95.62,0.012,13.0,95.85,1.135,8.0,11.0
2005,malaysian-grand-prix,Massa,Sauber,96.963,2.871,4.0,95.608,0.0,19.0,96.987,2.272,6.0,14.0
2005,malaysian-grand-prix,Schumacher,Toyota,97.168,3.076,5.0,95.838,0.23,16.0,94.883,0.168,10.0,5.0
2005,malaysian-grand-prix,Coulthard,Red Bull,97.338,3.246,8.0,96.575,0.967,20.0,96.888,2.173,11.0,8.0
2005,malaysian-grand-prix,Klien,Red Bull,97.642,3.55,9.0,96.968,1.36,19.0,97.204,2.489,10.0,7.0
2005,malaysian-grand-prix,Barrichello,Ferrari,97.843,3.751,4.0,95.949,0.341,7.0,96.903,2.188,7.0,12.0
2005,malaysian-grand-prix,Villeneuve,Sauber,98.416,4.324,8.0,98.121,2.513,19.0,97.85,3.135,6.0,16.0
2005,malaysian-grand-prix,Monteiro,Jordan,99.571,5.479,18.0,99.755,4.147,21.0,99.349,4.634,12.0,18.0
2005,malaysian-grand-prix,Karthikeyan,Jordan,100.375,6.283,14.0,98.855,3.247,21.0,98.444,3.729,11.0,17.0
2005,malaysian-grand-prix,Friesacher,Minardi,103.574,9.482,18.0,100.94,5.332,19.0,101.398,6.683,15.0,19.0
2005,malaysian-grand-prix,Albers,Minardi,103.691,9.599,12.0,101.156,5.548,16.0,102.023,7.308,16.0,20.0
2005,bahrain-grand-prix,Schumacher,Ferrari,92.12,0.671,5.0,92.431,1.736,16.0,90.552,0.0,4.0,2.0
2005,bahrain-grand-prix,de,McLaren,93.27,1.821,9.0,92.333,1.638,13.0,92.766,2.214,5.0,8.0
2005,bahrain-grand-prix,Webber,Williams,93.427,1.978,8.0,93.563,2.868,16.0,93.276,2.724,4.0,5.0
2005,bahrain-grand-prix,Räikkönen,McLaren,93.836,2.387,5.0,92.988,2.293,18.0,97.949,7.397,5.0,9.0
2005,bahrain-grand-prix,Button,BAR,94.002,2.553,5.0,93.037,2.342,23.0,93.683,3.131,6.0,11.0
2005,bahrain-grand-prix,Heidfeld,Williams,94.722,3.273,4.0,93.152,2.457,20.0,94.133,3.581,4.0,4.0
2005,bahrain-grand-prix,Klien,Red Bull,94.722,3.273,8.0,93.436,2.741,25.0,92.841,2.289,10.0,7.0
2005,bahrain-grand-prix,Massa,Sauber,94.875,3.426,6.0,93.726,3.031,18.0,94.232,3.68,10.0,12.0
2005,bahrain-grand-prix,Coulthard,Red Bull,94.984,3.535,8.0,93.708,3.013,21.0,93.606,3.054,10.0,14.0
2005,bahrain-grand-prix,Karthikeyan,Jordan,95.766,4.317,14.0,93.981,3.286,16.0,92.999,2.447,8.0,18.0
2005,bahrain-grand-prix,Monteiro,Jordan,96.534,5.085,18.0,94.727,4.032,18.0,94.392,3.84,10.0,17.0
2005,bahrain-grand-prix,Villeneuve,Sauber,97.112,5.663,8.0,94.3,3.605,19.0,95.464,4.912,6.0,16.0
2005,bahrain-grand-prix,Albers,Minardi,97.778,6.329,15.0,96.094,5.399,22.0,97.445,6.893,13.0,19.0
2005,bahrain-grand-prix,Friesacher,Minardi,98.603,7.154,16.0,95.325,4.63,21.0,96.561,6.009,15.0,20.0
2005,san-marino-grand-prix,Button,BAR,81.805,0.745,6.0,81.052,0.568,28.0,84.757,3.401,5.0,3.0
2005,san-marino-grand-prix,Schumacher,Ferrari,82.085,1.025,14.0,82.025,1.541,24.0,81.356,0.0,8.0,11.0
2005,san-marino-grand-prix,Sato,BAR,82.945,1.885,6.0,82.335,1.851,27.0,84.77,3.414,6.0,6.0
2005,san-marino-grand-prix,Räikkönen,McLaren,82.962,1.902,5.0,81.704,1.22,16.0,83.723,2.367,6.0,1.0
2005,san-marino-grand-prix,Heidfeld,Williams,83.086,2.026,8.0,83.458,2.974,16.0,84.341,2.985,4.0,9.0
2005,san-marino-grand-prix,Wurz,McLaren,83.391,2.331,5.0,82.174,1.69,17.0,84.262,2.906,7.0,7.0
2005,san-marino-grand-prix,Webber,Williams,83.532,2.472,8.0,83.964,3.48,14.0,83.788,2.432,4.0,4.0
2005,san-marino-grand-prix,Barrichello,Ferrari,83.797,2.737,10.0,82.048,1.564,22.0,82.885,1.529,14.0,10.0
2005,san-marino-grand-prix,Liuzzi,Red Bull,84.052,2.992,22.0,84.626,4.142,29.0,83.894,2.538,17.0,16.0
2005,san-marino-grand-prix,Coulthard,Red Bull,84.126,3.066,8.0,83.815,3.331,20.0,84.523,3.167,13.0,15.0
2005,san-marino-grand-prix,Massa,Sauber,84.175,3.115,13.0,82.791,2.307,23.0,82.971,1.615,6.0,8.0
2005,san-marino-grand-prix,Villeneuve,Sauber,84.255,3.195,8.0,82.955,2.471,22.0,85.393,4.037,6.0,12.0
2005,san-marino-grand-prix,Karthikeyan,Jordan,84.512,3.452,18.0,83.842,3.358,16.0,85.148,3.792,5.0,17.0
2005,san-marino-grand-prix,Monteiro,Jordan,85.257,4.197,16.0,84.573,4.089,21.0,85.197,3.841,12.0,18.0
2005,san-marino-grand-prix,Schumacher,Toyota,86.333,5.273,4.0,82.025,1.541,24.0,81.356,0.0,8.0,11.0
2005,san-marino-grand-prix,Friesacher,Minardi,87.411,6.351,13.0,86.62,6.136,14.0,87.854,6.498,7.0,19.0
2005,spanish-grand-prix,Heidfeld,Williams,77.047,1.372,12.0,76.527,1.465,30.0,77.615,2.01,7.0,17.0
2005,spanish-grand-prix,Schumacher,Ferrari,77.574,1.899,14.0,77.264,2.202,22.0,75.631,0.026,10.0,4.0
2005,spanish-grand-prix,Räikkönen,McLaren,77.851,2.176,7.0,76.586,1.524,17.0,77.363,1.758,5.0,1.0
2005,spanish-grand-prix,Coulthard,Red Bull,77.977,2.302,7.0,76.797,1.735,24.0,76.323,0.718,12.0,9.0
2005,spanish-grand-prix,Liuzzi,Red Bull,78.112,2.437,12.0,78.444,3.382,26.0,76.241,0.636,16.0,11.0
2005,spanish-grand-prix,Schumacher,Toyota,78.204,2.529,6.0,77.264,2.202,22.0,75.631,0.026,10.0,4.0
2005,spanish-grand-prix,Pablo,McLaren,78.402,2.727,9.0,77.555,2.493,10.0,76.56,0.955,4.0,7.0
2005,spanish-grand-prix,Massa,Sauber,79.328,3.653,11.0,77.931,2.869,24.0,78.209,2.604,7.0,10.0
2005,spanish-grand-prix,Villeneuve,Sauber,80.621,4.946,8.0,78.336,3.274,27.0,78.686,3.081,6.0,12.0
2005,spanish-grand-prix,Monteiro,Jordan,80.773,5.098,12.0,79.14,4.078,27.0,77.87,2.265,12.0,14.0
2005,spanish-grand-prix,Karthikeyan,Jordan,81.628,5.953,12.0,78.858,3.796,24.0,78.198,2.593,7.0,13.0
2005,spanish-grand-prix,Albers,Minardi,81.635,5.96,11.0,79.581,4.519,17.0,81.145,5.54,10.0,15.0
2005,spanish-grand-prix,Friesacher,Minardi,82.454,6.779,14.0,80.686,5.624,23.0,80.417,4.812,15.0,16.0
2005,monaco-grand-prix,Pablo,McLaren,77.152,0.0,14.0,76.534,0.699,21.0,76.197,0.0,16.0,18.0
2005,monaco-grand-prix,Alonso,Renault,77.301,0.149,14.0,75.835,0.0,27.0,76.513,0.316,12.0,2.0
2005,monaco-grand-prix,Schumacher,Ferrari,77.64,0.488,16.0,76.917,1.082,24.0,76.508,0.311,16.0,8.0
2005,monaco-grand-prix,Fisichella,Renault,77.869,0.717,19.0,76.519,0.684,32.0,76.403,0.206,12.0,4.0
2005,monaco-grand-prix,Webber,Williams,78.244,1.092,18.0,77.422,1.587,30.0,78.065,1.868,8.0,3.0
2005,monaco-grand-prix,Schumacher,Toyota,78.482,1.33,14.0,76.917,1.082,24.0,76.508,0.311,16.0,8.0
2005,monaco-grand-prix,Coulthard,Red Bull,78.669,1.517,15.0,76.184,0.349,21.0,77.18,0.983,13.0,7.0
2005,monaco-grand-prix,Barrichello,Ferrari,78.838,1.686,16.0,77.663,1.828,25.0,77.475,1.278,12.0,10.0
2005,monaco-grand-prix,Heidfeld,Williams,78.859,1.707,17.0,77.667,1.832,29.0,76.935,0.738,12.0,6.0
2005,monaco-grand-prix,Räikkönen,McLaren,79.055,1.903,16.0,76.558,0.723,26.0,76.875,0.678,15.0,1.0
2005,monaco-grand-prix,Trulli,Toyota,79.255,2.103,13.0,77.487,1.652,28.0,78.215,2.018,12.0,5.0
2005,monaco-grand-prix,Villeneuve,Sauber,79.755,2.603,20.0,77.506,1.671,27.0,78.64,2.443,9.0,9.0
2005,monaco-grand-prix,Liuzzi,Red Bull,79.844,2.692,21.0,76.64,0.805,27.0,78.259,2.062,15.0,12.0
2005,monaco-grand-prix,Friesacher,Minardi,81.968,4.816,17.0,79.587,3.752,26.0,79.271,3.074,13.0,13.0
2005,monaco-grand-prix,Monteiro,Jordan,82.388,5.236,25.0,80.284,4.449,31.0,80.215,4.018,15.0,15.0
2005,monaco-grand-prix,Karthikeyan,Jordan,83.521,6.369,20.0,81.879,6.044,12.0,80.348,4.151,18.0,16.0
2005,monaco-grand-prix,Albers,Minardi,85.664,8.512,17.0,82.162,6.327,15.0,81.563,5.366,18.0,14.0
2005,european-grand-prix,Schumacher,Ferrari,92.578,0.908,10.0,93.098,2.475,17.0,92.097,1.482,15.0,8.0
2005,european-grand-prix,Pablo,McLaren,92.873,1.203,7.0,91.841,1.218,13.0,91.278,0.663,10.0,5.0
2005,european-grand-prix,Barrichello,Ferrari,92.984,1.314,11.0,92.143,1.52,19.0,91.794,1.179,8.0,7.0
2005,european-grand-prix,Räikkönen,McLaren,92.988,1.318,6.0,91.87,1.247,16.0,91.573,0.958,10.0,2.0
2005,european-grand-prix,Heidfeld,Williams,93.142,1.472,5.0,91.813,1.19,13.0,92.304,1.689,7.0,1.0
2005,european-grand-prix,Webber,Williams,93.248,1.578,5.0,92.088,1.465,7.0,92.266,1.651,9.0,3.0
2005,european-grand-prix,Schumacher,Toyota,94.018,2.348,11.0,93.098,2.475,17.0,92.097,1.482,15.0,8.0
2005,european-grand-prix,Trulli,Toyota,94.212,2.542,9.0,93.168,2.545,20.0,92.719,2.104,5.0,4.0
2005,european-grand-prix,Massa,Sauber,95.142,3.472,8.0,94.274,3.651,26.0,93.212,2.597,7.0,11.0
2005,european-grand-prix,Coulthard,Red Bull,95.413,3.743,7.0,93.43,2.807,22.0,93.365,2.75,9.0,12.0
2005,european-grand-prix,Villeneuve,Sauber,95.716,4.046,9.0,94.645,4.022,22.0,93.731,3.116,6.0,15.0
2005,european-grand-prix,Liuzzi,Red Bull,96.129,4.459,12.0,94.842,4.219,16.0,93.414,2.799,5.0,14.0
2005,european-grand-prix,Monteiro,Jordan,97.021,5.351,19.0,94.702,4.079,17.0,94.407,3.792,7.0,17.0
2005,european-grand-prix,Albers,Minardi,97.406,5.736,15.0,95.311,4.688,19.0,94.871,4.256,15.0,20.0
2005,european-grand-prix,Karthikeyan,Jordan,97.474,5.804,16.0,96.702,6.079,8.0,93.681,3.066,12.0,19.0
2005,european-grand-prix,Friesacher,Minardi,97.538,5.868,15.0,95.791,5.168,5.0,95.067,4.452,11.0,18.0
2005,canadian-grand-prix,Räikkönen,McLaren,76.677,0.262,10.0,75.679,1.017,21.0,75.826,0.244,9.0,7.0
2005,canadian-grand-prix,Button,BAR,76.71,0.295,11.0,76.19,1.528,32.0,76.386,0.804,5.0,1.0
2005,canadian-grand-prix,Schumacher,Ferrari,76.872,0.457,12.0,76.364,1.702,23.0,76.538,0.956,9.0,2.0
2005,canadian-grand-prix,Pablo,McLaren,76.945,0.53,10.0,75.625,0.963,18.0,76.749,1.167,8.0,5.0
2005,canadian-grand-prix,Fisichella,Renault,77.281,0.866,6.0,75.846,1.184,32.0,75.758,0.176,8.0,4.0
2005,canadian-grand-prix,Sato,BAR,77.458,1.043,10.0,76.313,1.651,32.0,76.109,0.527,10.0,6.0
2005,canadian-grand-prix,Schumacher,Toyota,77.497,1.082,10.0,76.364,1.702,23.0,76.538,0.956,9.0,2.0
2005,canadian-grand-prix,Barrichello,Ferrari,77.541,1.126,11.0,76.459,1.797,23.0,77.908,2.326,10.0,20.0
2005,canadian-grand-prix,Heidfeld,Williams,77.739,1.324,5.0,76.826,2.164,26.0,76.569,0.987,8.0,13.0
2005,canadian-grand-prix,Trulli,Toyota,78.049,1.634,6.0,76.638,1.976,26.0,77.441,1.859,5.0,9.0
2005,canadian-grand-prix,Webber,Williams,78.138,1.723,6.0,76.661,1.999,30.0,76.463,0.881,9.0,14.0
2005,canadian-grand-prix,Massa,Sauber,78.252,1.837,8.0,76.727,2.065,29.0,76.816,1.234,5.0,11.0
2005,canadian-grand-prix,Villeneuve,Sauber,78.732,2.317,7.0,76.718,2.056,23.0,77.469,1.887,6.0,8.0
2005,canadian-grand-prix,Klien,Red Bull,79.212,2.797,10.0,77.922,3.26,26.0,77.595,2.013,9.0,16.0
2005,canadian-grand-prix,Coulthard,Red Bull,79.694,3.279,10.0,77.299,2.637,27.0,77.992,2.41,9.0,12.0
2005,canadian-grand-prix,Karthikeyan,Jordan,79.791,3.376,21.0,78.234,3.572,28.0,78.338,2.756,11.0,17.0
2005,canadian-grand-prix,Friesacher,Minardi,81.99,5.575,12.0,78.115,3.453,25.0,81.031,5.449,14.0,19.0
2005,canadian-grand-prix,Albers,Minardi,82.452,6.037,18.0,78.463,3.801,22.0,81.882,6.3,7.0,15.0
2005,canadian-grand-prix,Monteiro,Jordan,83.152,6.737,5.0,79.186,4.524,30.0,78.71,3.128,15.0,18.0
2005,united-states-grand-prix,Pablo,McLaren,72.027,0.0,6.0,71.118,0.0,21.0,70.726,0.0,4.0,11.0
2005,united-states-grand-prix,Schumacher,Ferrari,73.242,1.215,12.0,71.758,0.64,22.0,71.769,1.043,11.0,5.0
2005,united-states-grand-prix,Barrichello,Ferrari,73.245,1.218,12.0,71.746,0.628,22.0,71.838,1.112,9.0,7.0
2005,united-states-grand-prix,Schumacher,Toyota,73.461,1.434,7.0,71.758,0.64,22.0,71.769,1.043,11.0,5.0
2005,united-states-grand-prix,Coulthard,Red Bull,73.74,1.713,8.0,72.076,0.958,9.0,72.409,1.683,7.0,16.0
2005,united-states-grand-prix,Karthikeyan,Jordan,74.803,2.776,18.0,74.008,2.89,31.0,73.764,3.038,12.0,19.0
2005,united-states-grand-prix,Monteiro,Jordan,74.978,2.951,20.0,74.336,3.218,35.0,73.399,2.673,12.0,17.0
2005,united-states-grand-prix,Friesacher,Minardi,76.343,4.316,16.0,73.783,2.665,16.0,74.572,3.846,16.0,20.0
2005,united-states-grand-prix,Albers,Minardi,76.357,4.33,12.0,73.963,2.845,24.0,75.164,4.438,6.0,18.0
2005,french-grand-prix,Alonso,Renault,75.183,0.405,10.0,75.242,0.782,23.0,83.939,0.0,11.0,1.0
2005,french-grand-prix,Fisichella,Renault,75.255,0.477,10.0,75.38,0.92,27.0,84.922,0.983,10.0,7.0
2005,french-grand-prix,Button,BAR,76.038,1.26,11.0,76.597,2.137,29.0,87.276,3.337,6.0,8.0
2005,french-grand-prix,Heidfeld,Williams,76.758,1.98,11.0,77.192,2.732,28.0,87.51,3.571,7.0,14.0
2005,french-grand-prix,Coulthard,Red Bull,77.168,2.39,7.0,76.371,1.911,26.0,87.019,3.08,3.0,15.0
2005,french-grand-prix,Webber,Williams,77.451,2.673,11.0,77.107,2.647,27.0,87.313,3.374,8.0,13.0
2005,french-grand-prix,Albers,Minardi,80.382,5.604,17.0,78.508,4.048,14.0,91.872,7.933,6.0,20.0
2005,french-grand-prix,Friesacher,Minardi,80.725,5.947,16.0,78.814,4.354,25.0,90.166,6.227,5.0,18.0
2005,british-grand-prix,Button,BAR,80.211,1.006,10.0,81.186,2.656,28.0,81.996,1.021,6.0,3.0
2005,british-grand-prix,Räikkönen,McLaren,80.411,1.206,9.0,80.384,1.854,15.0,80.975,0.0,7.0,2.0
2005,british-grand-prix,Schumacher,Toyota,81.08,1.875,6.0,80.602,2.072,23.0,82.496,1.521,8.0,9.0
2005,british-grand-prix,Pablo,McLaren,81.091,1.886,5.0,80.252,1.722,17.0,82.377,1.402,5.0,4.0
2005,british-grand-prix,Schumacher,Ferrari,81.453,2.248,9.0,80.602,2.072,23.0,82.496,1.521,8.0,9.0
2005,british-grand-prix,Sato,BAR,81.582,2.377,10.0,82.795,4.265,12.0,82.389,1.414,12.0,8.0
2005,british-grand-prix,Barrichello,Ferrari,82.216,3.011,9.0,81.519,2.989,21.0,83.182,2.207,8.0,6.0
2005,british-grand-prix,Massa,Sauber,82.35,3.145,11.0,81.577,3.047,28.0,82.413,1.438,14.0,16.0
2005,british-grand-prix,Coulthard,Red Bull,82.403,3.198,8.0,81.034,2.504,19.0,83.026,2.051,8.0,13.0
2005,british-grand-prix,Klien,Red Bull,82.456,3.251,8.0,81.323,2.793,21.0,82.645,1.67,6.0,15.0
2005,british-grand-prix,Villeneuve,Sauber,83.37,4.165,7.0,82.18,3.65,19.0,83.191,2.216,12.0,11.0
2005,british-grand-prix,Webber,Williams,83.394,4.189,8.0,81.235,2.705,20.0,83.705,2.73,5.0,12.0
2005,british-grand-prix,Heidfeld,Williams,84.321,5.116,9.0,82.5,3.97,19.0,83.48,2.505,7.0,14.0
2005,british-grand-prix,Karthikeyan,Jordan,84.581,5.376,10.0,83.891,5.361,26.0,84.23,3.255,8.0,17.0
2005,british-grand-prix,Monteiro,Jordan,85.488,6.283,17.0,83.629,5.099,22.0,83.82,2.845,13.0,20.0
2005,british-grand-prix,Albers,Minardi,85.897,6.692,16.0,83.39,4.86,22.0,85.007,4.032,13.0,18.0
2005,british-grand-prix,Friesacher,Minardi,87.246,8.041,7.0,84.594,6.064,21.0,85.696,4.721,15.0,19.0
2005,german-grand-prix,Räikkönen,McLaren,75.634,1.357,9.0,74.576,0.603,20.0,75.684,0.0,10.0,1.0
2005,german-grand-prix,Button,BAR,75.851,1.574,16.0,76.752,2.779,26.0,77.397,1.713,8.0,2.0
2005,german-grand-prix,Pablo,McLaren,75.901,1.624,9.0,75.772,1.799,18.0,75.753,0.069,5.0,19.0
2005,german-grand-prix,Schumacher,Ferrari,76.259,1.982,20.0,76.474,2.501,15.0,77.617,1.933,9.0,5.0
2005,german-grand-prix,Barrichello,Ferrari,76.28,2.003,17.0,76.913,2.94,17.0,77.599,1.915,10.0,15.0
2005,german-grand-prix,Sato,BAR,76.795,2.518,16.0,76.992,3.019,27.0,77.331,1.647,5.0,8.0
2005,german-grand-prix,Schumacher,Toyota,77.197,2.92,14.0,76.474,2.501,15.0,77.617,1.933,9.0,5.0
