Season,Grand Prix,Driver,Constructor,FP1 Time,FP1 Gap,FP1 Laps,FP2 Time,FP2 Gap,FP2 Laps,FP3 Time,FP3 Gap,FP3 Laps,Grid Position,Qualifying Time
2021,mexican-grand-prix,Mazepin,Haas,82.819,4.478,24.0,81.581,4.28,28.0,80.479,3.455,15.0,19,79.303
2021,qatar-grand-prix,Verstappen,Red Bull,83.723,0.0,22.0,83.498,0.35,20.0,82.651,0.341,10.0,2.0,81.996
2021,qatar-grand-prix,Gasly,AlphaTauri,84.16,0.437,28.0,83.357,0.209,27.0,82.835,0.525,17.0,4.0,82.535
2021,qatar-grand-prix,Bottas,Mercedes,84.194,0.471,24.0,83.148,0.0,27.0,82.31,0,17.0,3.0,82.01599999999999
2021,qatar-grand-prix,Hamilton,Mercedes,84.509,0.786,21.0,83.57,0.422,25.0,82.388,0.078,16.0,1.0,81.901
2021,qatar-grand-prix,Tsunoda,AlphaTauri,84.648,0.925,27.0,83.735,0.587,28.0,83.567,1.257,20.0,8.0,82.458
2021,qatar-grand-prix,Sainz,Ferrari,84.713,0.99,26.0,84.033,0.885,28.0,83.048,0.738,17.0,7.0,82.304
2021,qatar-grand-prix,Leclerc,Ferrari,84.79,1.067,27.0,84.095,0.947,23.0,83.276,0.966,17.0,13.0,82.742
2021,qatar-grand-prix,Pérez,Red Bull,84.915,1.192,22.0,83.787,0.639,20.0,82.846,0.536,14.0,11.0,82.398
2021,qatar-grand-prix,Ocon,Alpine,84.972,1.249,23.0,84.041,0.893,29.0,83.209,0.899,18.0,9.0,82.565
2021,qatar-grand-prix,Norris,McLaren,85.215,1.492,19.0,83.632,0.484,24.0,83.895,1.585,16.0,6.0,82.839
2021,qatar-grand-prix,Ricciardo,McLaren,85.291,1.568,24.0,84.135,0.987,24.0,83.711,1.401,14.0,14.0,82.688
2021,qatar-grand-prix,Vettel,Aston Martin,85.328,1.605,19.0,84.02,0.872,27.0,83.884,1.574,17.0,10.0,82.549
2021,qatar-grand-prix,Latifi,Williams,85.688,1.965,24.0,85.209,2.061,28.0,84.499,2.189,15.0,17.0,83.213
2021,qatar-grand-prix,Giovinazzi,Alfa Romeo,85.757,2.034,23.0,85.072,1.924,23.0,84.288,1.978,17.0,18.0,83.262
2021,qatar-grand-prix,Räikkönen,Alfa Romeo,85.828,2.105,25.0,84.631,1.483,26.0,84.246,1.936,19.0,16.0,83.156
2021,qatar-grand-prix,Russell,Williams,85.871,2.148,24.0,84.954,1.806,27.0,83.923,1.613,17.0,15.0,82.863
2021,qatar-grand-prix,Alonso,Alpine,85.905,2.182,21.0,84.056,0.908,25.0,83.186,0.876,13.0,5.0,82.422
2021,qatar-grand-prix,Schumacher,Haas,86.699,2.976,21.0,85.575,2.427,27.0,84.68,2.37,20.0,19.0,83.407
2021,qatar-grand-prix,Stroll,Aston Martin,86.712,2.989,11.0,83.705,0.557,26.0,84.154,1.844,17.0,12.0,82.551
2021,saudi-arabian-grand-prix,Hamilton,Mercedes,89.786,0.0,21.0,89.018,0.0,22.0,88.314,0.214,23.0,1,88.46600000000001
2021,saudi-arabian-grand-prix,Verstappen,Red Bull,89.842,0.056,23.0,89.213,0.195,20.0,88.1,0.0,20.0,3,88.285
